num_posto;dat_medicao;val_vaz_natr;val_vaz_incr;val_vaz_aflu;val_vaz_defl;val_cota
34;2018-06-25;2347,51;146,54;3001,80;3189,00;326,89
34;2018-06-26;2329,16;150,30;3265,59;3283,00;326,91
34;2018-06-27;2278,55;125,42;3402,91;3528,00;326,92
34;2018-06-28;2256,70;126,62;3716,02;3266,00;326,97
34;2018-06-29;2238,43;121,35;3473,29;3350,00;326,99
34;2018-06-30;2207,58;110,64;3510,26;3547,00;327,00
34;2018-07-01;2192,05;123,41;3305,52;3290,00;327,02
34;2018-07-02;2150,34;114,47;2758,08;3585,00;326,98
34;2018-07-03;2122,06;113,21;3366,40;3357,00;327,00
34;2018-07-04;2102,63;113,28;3939,64;3430,00;327,05
34;2018-07-05;2104,48;126,77;4148,80;3433,00;327,10
34;2018-07-06;2073,19;109,65;3917,05;3614,00;327,13
34;2018-07-07;2069,14;122,23;3347,84;3435,00;327,14
34;2018-07-08;2038,61;107,53;2894,84;3067,00;327,15
34;2018-07-09;2020,11;101,49;2810,84;2959,00;327,16
34;2018-07-10;2001,77;96,32;3526,93;3062,00;327,20
34;2018-07-11;1999,63;108,27;3815,00;3803,00;327,20
245;2018-06-12;3518,34;537,46;4316,54;4392,00;279,79
245;2018-06-13;3519,03;540,00;4651,39;4311,00;279,88
245;2018-06-14;3497,74;538,91;5024,07;5289,00;279,81
245;2018-06-15;3494,41;538,01;4536,27;4385,00;279,85
245;2018-06-16;3474,71;539,94;4048,00;4237,00;279,80
245;2018-06-17;3464,94;537,24;4337,46;4526,00;279,75
245;2018-06-18;3462,92;537,18;4484,55;4107,00;279,85
245;2018-06-19;3451,54;539,32;4103,53;4368,00;279,78
245;2018-06-20;3429,60;537,61;4081,54;4157,00;279,76
245;2018-06-21;3389,31;536,97;4327,46;4252,00;279,78
245;2018-06-22;3347,82;537,40;4216,07;4517,00;279,70
245;2018-06-23;3328,41;534,37;4438,46;4213,00;279,76
245;2018-06-24;3299,54;533,63;4548,39;4322,00;279,82
245;2018-06-25;3275,98;530,58;4021,00;4285,00;279,75
245;2018-06-26;3250,78;526,46;4033,77;4109,00;279,73
245;2018-06-27;3198,03;522,79;4279,62;4242,00;279,74
245;2018-06-28;3165,47;521,66;4065,00;4065,00;279,74
245;2018-06-29;3138,02;517,85;4123,38;4161,00;279,73
245;2018-06-30;3098,99;513,74;4286,31;4098,00;279,78
245;2018-07-01;3070,13;508,77;4101,07;4327,00;279,72
245;2018-07-02;3028,28;507,56;4313,19;4125,00;279,77
245;2018-07-03;2986,01;501,62;4155,69;4494,00;279,68
245;2018-07-04;2959,44;502,74;4165,12;4090,00;279,70
245;2018-07-05;2950,49;499,20;4176,00;4101,00;279,72
245;2018-07-06;2923,58;497,62;4331,00;4406,00;279,70
245;2018-07-07;2912,45;497,98;4222,38;4260,00;279,69
245;2018-07-08;2885,87;500,11;3861,77;4273,00;279,58
245;2018-07-09;2862,61;500,00;3707,62;4042,00;279,49
245;2018-07-10;2846,37;503,14;3781,09;4040,00;279,42
245;2018-07-11;2838,08;500,52;4464,29;4057,00;279,53
154;2018-06-12;133,24;133,24;132,77;117,00;344,83
154;2018-06-13;130,24;130,24;129,77;114,00;344,90
154;2018-06-14;140,23;140,23;139,76;133,00;344,93
154;2018-06-15;129,47;129,47;129,00;129,00;344,93
154;2018-06-16;126,23;126,23;125,76;119,00;344,96
154;2018-06-17;130,46;130,46;129,99;139,00;344,92
154;2018-06-18;125,18;125,18;124,72;154,00;344,79
154;2018-06-19;119,93;119,93;119,48;142,00;344,69
154;2018-06-20;120,20;120,20;119,75;122,00;344,68
154;2018-06-21;123,22;123,22;122,77;107,00;344,75
154;2018-06-22;125,45;125,45;125,00;125,00;344,75
154;2018-06-23;123,69;123,69;123,24;130,00;344,72
154;2018-06-24;133,45;133,45;133,01;124,00;344,76
154;2018-06-25;137,96;137,96;137,51;124,00;344,82
154;2018-06-26;130,44;130,44;130,00;130,00;344,82
154;2018-06-27;134,19;134,19;133,75;136,00;344,81
154;2018-06-28;130,68;130,68;130,24;137,00;344,78
154;2018-06-29;132,69;132,69;132,25;130,00;344,79
154;2018-06-30;132,69;132,69;132,25;130,00;344,80
154;2018-07-01;133,43;133,43;133,00;133,00;344,80
154;2018-07-02;135,68;135,68;135,25;133,00;344,81
154;2018-07-03;135,68;135,68;135,25;133,00;344,82
154;2018-07-04;126,67;126,67;126,24;133,00;344,79
154;2018-07-05;144,68;144,68;144,26;133,00;344,84
154;2018-07-06;135,67;135,67;135,25;133,00;344,85
154;2018-07-07;137,92;137,92;137,50;133,00;344,87
154;2018-07-08;131,16;131,16;130,75;133,00;344,86
154;2018-07-09;126,65;126,65;126,24;133,00;344,83
154;2018-07-10;126,65;126,65;126,24;133,00;344,80
154;2018-07-11;131,15;131,15;130,75;133,00;344,79
246;2018-06-12;4326,99;658,87;5011,54;4773,00;257,17
246;2018-06-13;4293,36;639,61;5099,46;5338,00;257,16
246;2018-06-14;4304,00;654,41;4951,54;4713,00;257,17
246;2018-06-15;4270,16;614,23;5981,44;5504,00;257,19
246;2018-06-16;4227,14;596,34;4930,00;4930,00;257,19
246;2018-06-17;4231,11;609,39;4967,56;5445,00;257,17
246;2018-06-18;4224,94;621,19;5225,44;4748,00;257,19
246;2018-06-19;4217,69;625,81;4721,00;4721,00;257,19
246;2018-06-20;4221,63;637,03;5190,92;4713,00;257,21
246;2018-06-21;4186,11;614,46;4884,98;5124,00;257,20
246;2018-06-22;4176,25;624,45;4957,10;5196,00;257,19
246;2018-06-23;4130,32;616,30;5141,90;4903,00;257,20
246;2018-06-24;4065,50;593,40;4795,10;5034,00;257,19
246;2018-06-25;4036,45;577,84;5076,90;4838,00;257,20
246;2018-06-26;4004,35;568,36;4818,10;5057,00;257,19
246;2018-06-27;3959,95;551,02;4767,22;5006,00;257,18
246;2018-06-28;3925,12;541,40;4881,00;4881,00;257,18
246;2018-06-29;3861,54;531,65;4733,00;4733,00;257,18
246;2018-06-30;3836,01;538,52;4672,35;6816,00;257,09
246;2018-07-01;3779,74;509,03;4617,94;5093,00;257,07
246;2018-07-02;3751,10;518,93;5026,47;4789,00;257,08
246;2018-07-03;3714,33;509,27;4718,00;4718,00;257,08
246;2018-07-04;3698,02;534,06;4951,59;4714,00;257,09
246;2018-07-05;3647,75;532,07;4799,00;4799,00;257,09
246;2018-07-06;3614,97;516,85;4702,41;4940,00;257,08
246;2018-07-07;3614,53;525,36;5097,59;4860,00;257,09
246;2018-07-08;3619,26;558,51;4772,41;5010,00;257,08
246;2018-07-09;3592,14;546,28;4870,00;4870,00;257,08
246;2018-07-10;3564,81;550,78;4698,59;4461,00;257,09
246;2018-07-11;3524,39;535,14;4733,53;4258,00;257,11
266;2018-06-12;7484,76;2224,96;8284,24;8895,00;219,49
266;2018-06-13;7518,37;2250,90;8248,88;9163,00;219,43
266;2018-06-14;7643,34;2376,55;8262,01;8870,00;219,39
266;2018-06-15;7726,90;2466,37;8391,53;8695,00;219,37
266;2018-06-16;7740,63;2477,34;8344,44;7889,00;219,40
266;2018-06-17;7691,49;2400,31;8340,02;7884,00;219,43
266;2018-06-18;7632,30;2349,14;8374,20;8222,00;219,44
266;2018-06-19;7609,60;2333,76;8409,20;8257,00;219,45
266;2018-06-20;7574,85;2304,44;8510,18;8053,00;219,48
266;2018-06-21;7507,72;2245,21;8342,75;7885,00;219,51
266;2018-06-22;7464,91;2208,51;8156,56;7851,00;219,53
266;2018-06-23;7333,65;2119,38;8234,44;8540,00;219,51
266;2018-06-24;7258,71;2077,65;8196,78;8044,00;219,52
266;2018-06-25;7119,95;1997,19;8226,22;8379,00;219,51
266;2018-06-26;7064,32;2010,69;8071,87;9139,00;219,44
266;2018-06-27;6999,70;2004,21;8155,81;8916,00;219,39
266;2018-06-28;6947,86;2012,80;8180,29;8787,00;219,35
266;2018-06-29;6884,11;2016,02;8218,06;8975,00;219,30
266;2018-06-30;6779,49;1971,73;8402,55;8100,00;219,32
266;2018-07-01;6681,18;1937,87;8267,64;7510,00;219,37
266;2018-07-02;6573,50;1868,92;8489,74;8338,00;219,38
266;2018-07-03;6538,25;1867,69;8670,00;8670,00;219,38
266;2018-07-04;6504,17;1880,30;8579,53;8883,00;219,36
266;2018-07-05;6432,56;1852,39;8418,49;8873,00;219,33
266;2018-07-06;6384,95;1823,16;8106,91;8712,00;219,29
266;2018-07-07;6311,96;1792,77;8058,70;7605,00;219,32
266;2018-07-08;6268,85;1812,29;8058,90;7453,00;219,36
266;2018-07-09;6240,32;1820,02;8056,50;8208,00;219,35
266;2018-07-10;6209,17;1808,47;7979,38;8131,00;219,34
266;2018-07-11;6189,40;1806,00;7960,61;8112,00;219,33
74;2018-06-12;164,53;164,53;162,22;454,00;724,91
74;2018-06-13;259,55;259,55;251,66;73,30;725,07
74;2018-06-14;362,38;362,38;339,66;351,00;725,06
74;2018-06-15;335,20;335,20;320,95;400,00;724,99
74;2018-06-16;320,84;320,84;316,45;158,00;725,13
74;2018-06-17;323,97;323,97;311,86;28,30;725,38
74;2018-06-18;325,82;325,82;313,52;495,00;725,22
74;2018-06-19;313,91;313,91;306,57;420,00;725,12
74;2018-06-20;293,71;293,71;278,89;426,00;724,99
74;2018-06-21;274,65;274,65;264,09;473,00;724,80
74;2018-06-22;257,70;257,70;241,14;582,00;724,49
74;2018-06-23;237,64;237,64;229,99;197,00;724,52
74;2018-06-24;216,14;216,14;203,14;71,20;724,64
74;2018-06-25;203,33;203,33;192,19;643,00;724,23
74;2018-06-26;196,51;196,51;207,33;588,00;723,88
74;2018-06-27;261,19;261,19;280,52;387,00;723,78
74;2018-06-28;401,28;401,28;409,46;484,00;723,71
74;2018-06-29;453,76;453,76;460,07;311,00;723,85
74;2018-06-30;466,00;466,00;489,65;165,00;724,15
74;2018-07-01;499,00;499,00;494,71;32,90;724,57
74;2018-07-02;503,41;503,41;501,88;227,00;724,82
74;2018-07-03;471,01;471,01;460,00;471,00;724,81
74;2018-07-04;424,25;424,25;422,00;422,00;724,81
74;2018-07-05;378,84;378,84;368,06;522,00;724,67
74;2018-07-06;343,35;343,35;338,94;207,00;724,79
74;2018-07-07;312,92;312,92;298,99;45,40;725,02
74;2018-07-08;292,01;292,01;279,81;64,30;725,21
74;2018-07-09;280,55;280,55;266,89;403,00;725,09
74;2018-07-10;272,42;272,42;259,01;581,00;724,80
74;2018-07-11;263,22;263,22;225,19;665,00;724,40
76;2018-06-12;210,59;49,17;534,61;386,00;603,82
76;2018-06-13;261,20;51,93;180,34;294,00;603,69
76;2018-06-14;354,99;47,03;426,89;488,00;603,62
76;2018-06-15;389,96;40,38;471,52;489,00;603,60
76;2018-06-16;364,28;35,84;234,50;86,00;603,77
76;2018-06-17;363,84;41,53;89,50;80,70;603,78
76;2018-06-18;373,55;48,71;566,23;741,00;603,58
76;2018-06-19;374,42;54,21;517,02;386,00;603,73
76;2018-06-20;353,77;49,37;513,57;566,00;603,67
76;2018-06-21;329,20;44,46;544,84;571,00;603,64
76;2018-06-22;306,04;39,37;648,43;596,00;603,70
76;2018-06-23;288,94;40,68;274,63;231,00;603,75
76;2018-06-24;277,59;50,08;148,61; 0,00;603,92
76;2018-06-25;284,41;74,31;723,32;618,00;604,04
76;2018-06-26;314,29;114,17;743,34;646,00;604,15
76;2018-06-27;369,21;142,25;608,29;440,00;604,34
76;2018-06-28;471,68;144,53;693,54;605,00;604,44
76;2018-06-29;549,45;123,46;488,12;435,00;604,50
76;2018-06-30;562,09;102,56;312,17;383,00;604,42
76;2018-07-01;576,11;94,57;175,57;33,90;604,58
76;2018-07-02;589,63;88,55;360,42;511,00;604,41
76;2018-07-03;571,81;83,66;618,75;539,00;604,50
76;2018-07-04;524,67;75,67;573,67;618,00;604,45
76;2018-07-05;473,50;70,63;636,62;610,00;604,48
76;2018-07-06;429,54;67,41;339,80;331,00;604,49
76;2018-07-07;394,24;65,22;156,25;76,50;604,58
76;2018-07-08;366,71;63,64;153,05;38,00;604,71
76;2018-07-09;348,74;62,12;491,46;580,00;604,61
76;2018-07-10;349,29;72,57;688,33;830,00;604,45
76;2018-07-11;345,39;77,31;819,25;952,00;604,30
71;2018-06-12;57,35;57,35;56,73;35,20;794,03
71;2018-06-13;207,54;207,54;206,92;36,20;795,08
71;2018-06-14;155,76;155,76;155,13;33,60;795,81
71;2018-06-15;103,49;103,49;102,86;37,00;796,20
71;2018-06-16;86,69;86,69;86,05;36,40;796,49
71;2018-06-17;78,89;78,89;77,80;21,20;796,82
71;2018-06-18;72,62;72,62;70,92;38,40;797,01
71;2018-06-19;66,20;66,20;67,26;36,70;797,18
71;2018-06-20;61,70;61,70;58,52;33,40;797,32
71;2018-06-21;57,58;57,58;57,43;35,90;797,44
71;2018-06-22;54,95;54,95;54,93;33,40;797,56
71;2018-06-23;51,72;51,72;50,62;25,50;797,70
71;2018-06-24;49,17;49,17;47,76;37,00;797,76
71;2018-06-25;49,02;49,02;47,26;36,50;797,82
71;2018-06-26;50,81;50,81;50,20;37,70;797,89
71;2018-06-27;142,82;142,82;142,21;37,00;798,47
71;2018-06-28;196,65;196,65;196,03;35,50;799,33
71;2018-06-29;154,05;154,05;153,43;38,50;799,92
71;2018-06-30;144,76;144,76;144,14;35,00;800,46
71;2018-07-01;133,50;133,50;132,89;27,10;800,98
71;2018-07-02;112,85;112,85;112,24;73,00;801,17
71;2018-07-03;95,84;95,84;95,23;76,60;801,26
71;2018-07-04;89,34;89,34;88,15;36,30;801,51
71;2018-07-05;83,47;83,47;82,80;37,20;801,73
71;2018-07-06;78,20;78,20;77,65;50,80;801,86
71;2018-07-07;73,45;73,45;72,35;17,60;802,12
71;2018-07-08;70,29;70,29;68,56;34,30;802,28
71;2018-07-09;67,13;67,13;68,18;40,40;802,41
71;2018-07-10;65,34;65,34;62,88;58,60;802,43
71;2018-07-11;63,63;63,63;63,19;35,30;802,56
72;2018-06-12;58,33; 2,39;37,52;35,90;705,41
72;2018-06-13;197,55; 2,52;38,76;39,80;705,37
72;2018-06-14;162,36; 2,28;35,66;35,20;705,39
72;2018-06-15;109,80; 1,96;38,19;42,70;705,22
72;2018-06-16;89,82; 1,74;38,32;36,70;705,28
72;2018-06-17;81,55; 2,01;22,81;22,00;705,31
72;2018-06-18;75,51; 2,36;39,82;40,40;705,29
72;2018-06-19;69,36; 2,63;38,21;37,40;705,32
72;2018-06-20;64,47; 2,39;35,74;36,20;705,30
72;2018-06-21;60,08; 2,16;36,93;36,70;705,31
72;2018-06-22;57,08; 1,91;35,14;34,10;705,35
72;2018-06-23;53,97; 1,97;26,83;26,60;705,36
72;2018-06-24;51,81; 2,43;38,64;39,10;705,34
72;2018-06-25;52,64; 3,60;38,10;38,10;705,34
72;2018-06-26;56,20; 5,54;40,57;40,80;705,33
72;2018-06-27;142,05; 6,90;43,79;44,60;705,30
72;2018-06-28;199,17; 7,01;39,53;39,30;705,31
72;2018-06-29;163,59; 5,99;41,45;43,30;705,24
72;2018-06-30;150,51; 4,98;41,23;41,00;705,25
72;2018-07-01;139,03; 4,59;31,82;30,20;705,31
72;2018-07-02;118,87; 4,30;75,51;76,90;705,26
72;2018-07-03;101,32; 4,06;78,53;79,80;705,21
72;2018-07-04;93,55; 3,67;39,72;38,10;705,27
72;2018-07-05;87,39; 3,43;40,06;39,60;705,29
72;2018-07-06;81,91; 3,27;54,05;53,70;705,30
72;2018-07-07;77,01; 3,16;20,73;20,50;705,31
72;2018-07-08;73,64; 3,09;36,88;36,30;705,33
72;2018-07-09;70,41; 3,01;43,05;43,40;705,32
72;2018-07-10;69,01; 3,52;61,22;63,30;705,24
72;2018-07-11;67,52; 3,75;38,09;38,90;705,21
